id,title,price,currency,square footage,rooms,floor,district
67686404,Do wejścia | 2 pokoje,616000.0,PLN,39.18,TWO,EIGHTH,Prądnik Biały
67676674,"2 pokoje prestiżowe, wykończone.",999999.0,PLN,37.0,TWO,FIRST,Grzegórzki
67684237,Nowoczesne dwupokojowe do zamieszkania,889000.0,PLN,48.35,TWO,SECOND,Prądnik Biały
67049798,"3-pokojowe mieszkanie 51,41m2+balkon_B10",668330.0,PLN,51.41,THREE,FIRST,Wzgórza Krzesławickie
66560413,| 3-pok. | 15_54,985000.0,PLN,62.06,THREE,FOURTH,Dębniki
67350749,"Przewóz 41, nowe 60,75m3 3 pok. oddzielna kuchnia, taras 11,80m2",929475.0,PLN,60.75,THREE,SECOND,Podgórze
67270298,Clou Lindego,,,,,,Bronowice
67686280,Nowoczesne 4-pokojowe mieszkanie | 70 m² |Bronowice Małe| bezpośrednio,1220000.0,PLN,70.0,FOUR,GROUND,Bronowice
67686245,Przestronne/2-pok mieszkanie/Chełmońskiego/ogródek,830000.0,PLN,46.37,TWO,GROUND,Prądnik Biały
66336280,2-pokojowe mieszkanie 53m2 + balkon,850000.0,PLN,53.73,TWO,THIRD,Bronowice
66163422,2 pok. mieszkanie w dobrej cenie i bdb lokalizacji,602020.0,PLN,38.84,TWO,FIRST,Dębniki
67685921,Aktualne 3 Pokoje Apartament Taras Wykończone,1299000.0,PLN,65.0,THREE,FOURTH,Bronowice
67670737,"OS. ZŁOTEGO WIEKU: 4 pok + kuchnia, park, zieleń, balkon, klimatyzacja",725000.0,PLN,56.2,FOUR,FOURTH,Mistrzejowice
67593732,"Apartament 2, 3 pokoje z balkonem Podgórze",949000.0,PLN,51.17,TWO,THIRD,Podgórze
67662027,Kameralne 3 pokoje z dużym balkonem,980000.0,PLN,74.5,THREE,GROUND,Swoszowice
67485236,Duże mieszkanie idealne dla rodziny.,890000.0,PLN,61.18,FOUR,FIRST,Dębniki
66245822,Mieszkanie #3pokoje #zielono #komunikacja,699000.0,PLN,51.0,THREE,SIXTH,Prądnik Czerwony
67685606,"Ruczaj – 3 pokoje, gotowe do odbioru",779000.0,PLN,54.0,THREE,SECOND,Dębniki
67685540,"2 pokoje | 35,5 m² | ul. Kościuszki | 100 m od Wisły",639000.0,PLN,35.5,TWO,FOURTH,Zwierzyniec
66973022,Kawalerka | ul. Kątowa | Stare Miasto,459000.0,PLN,20.99,ONE,FIRST,Stare Miasto
67685253,Apartament w paryskim stylu w sercu Krakowa,1850000.0,PLN,117.0,FOUR,FOURTH,Stare Miasto
67499832,Dwa mieszkania na Starym Mieście – 100 m² na ul. Sarego,1897000.0,PLN,100.0,FOUR,FIRST,Stare Miasto
67685136,Zadbane dwupokojowe mieszkanie,460000.0,PLN,40.8,TWO,FOURTH,Nowa Huta
67583575,"3 pokoje 63 m² | balkon, garderoba, miejsce postojowe | Marchołta",997000.0,PLN,63.0,THREE,SIXTH,Prądnik Czerwony
67684978,Apartament inwestycyjny 23 m² + miejsce postojowe,425000.0,PLN,22.6,ONE,FIRST,Dębniki
67684378,ec6156594,892300.0,PLN,56.5,THREE,FIRST,Podgórze
67684184,3 pok z osobną kuchnią - 29 Listopada.,868000.0,PLN,49.68,THREE,NINTH,Prądnik Biały
67683990,Komfortowe 4 pokoje | Garaż | Bez Prowizji,1055000.0,PLN,65.28,FOUR,THIRD,Podgórze
67683965,Nowa Inwestycja - Oferta Od Właściciela - Skałeczn,869000.0,PLN,34.23,TWO,FIFTH,Stare Miasto
67683963,Nowa Inwestycja - Oferta Od Właściciela - Skałeczn,719000.0,PLN,27.93,TWO,FIFTH,Stare Miasto
67675201,"5-Pokojowe, Duży Balkon, Atrakcyjna Lokalizacja",974700.0,PLN,72.2,FIVE,SECOND,Prądnik Czerwony
67683376,"Grzegórzki, Śródmieście - przygotowane pod wynajem",627000.0,PLN,32.8,ONE,GROUND,Grzegórzki
67683369,133 m2| 4 pokoje| ul. Krowoderska,1950000.0,PLN,133.0,FOUR,THIRD,Grzegórzki
67683366,108 m2| 4 pokoje| Krowoderska,1630000.0,PLN,108.0,THREE,FIRST,Grzegórzki
96758161000067,Lux|3Bed| Szuwarowa| Ruczaj| Shell Motorola|,1299000.0,PLN,100.0,FOUR,THIRD,Dębniki
67591988,Jak DOM | Nawet 5 pokoi | Park 20ar | Blisko Szkoły | Prywatne wejście,1259000.0,PLN,101.9,FOUR,FIRST,Czyżyny
66560414,| 2-pok. | 17_7,548000.0,PLN,33.51,TWO,GROUND,Dębniki
67348843,"Przewóz 41, nowe 49,57m3 2 pok. aneks kuchenny, balkon",783206.0,PLN,49.57,TWO,FIRST,Podgórze
67270298,Clou Lindego,,,,,,Bronowice
66871374,3-pokojowe mieszkanie 66 m2 + balkon Bezpośrednio,943164.0,PLN,66.42,THREE,FIRST,Dębniki
67628858,2 pokoje | 1 piętro | MPEC | Piwnica | Dwie windy,569000.0,PLN,37.9,TWO,FIRST,Grzegórzki
67682386,Bez Prowizji! | Ogródek | Idealne dla rodziny,1050000.0,PLN,64.08,FOUR,GROUND,Podgórze
67584485,Przestronne 2-pok mieszkanie z miejscem postojowym na Dębnikach/Ruczaj,850000.0,PLN,51.9,TWO,FOURTH,Dębniki
66317329,3-pokojowe mieszkanie 54m2 + 2 balkony,973620.0,PLN,54.09,THREE,FOURTH,Bronowice
67624405,4-pokojowe mieszkanie 83m2 + 2 balkony,1303263.0,PLN,83.66,FOUR,FOURTH,Prądnik Biały
66760176,4-pokojowe mieszkanie 106m2 + taras Bez Prowizji,2662500.0,PLN,106.44,FOUR,ABOVE_TENTH,Prądnik Czerwony
67682247,"ul. Myśliwska, 44.16m2, 3 pokoje, gotowe",699000.0,PLN,44.16,THREE,THIRD,Podgórze
67509137,1-pokojowe mieszkanie 34m2 Bezpośrednio,566691.0,PLN,34.95,ONE,THIRD,Bieżanów-Prokocim
67681857,"2 pokoje | 53,17 m² | balkon | możliwy 3. pokój",875000.0,PLN,53.17,TWO,FIRST,Czyżyny
67681845,"Nowe, 4-pokojowe 99,87 m²! mieszkanie | Zabłocie |",1747721.0,PLN,99.87,FOUR,THIRD,Podgórze
67681530,"Wyjątkowe, 5pokoi, 2 łazienki, 2 msc.postojowe",1300000.0,PLN,84.88,FIVE,THIRD,Prądnik Biały
67681418,2 pokoje + osobna kuchnia | 52 m² | balkon | Kliny,705000.0,PLN,52.0,TWO,THIRD,Swoszowice
67681119,3 pok do remontu z możliwościa przerobienia na 4,645000.0,PLN,54.0,THREE,FOURTH,Bieńczyce
67681014,"W. Justowska,2poziomy,przeszklenia, tarasy,premium",1850124.5,PLN,111.79,FIVE,FIRST,Zwierzyniec
66904511,2-pokojowe mieszkanie 35m2 + balkon Bez Prowizji,768704.0,PLN,35.98,TWO,FIRST,Podgórze
67680835,Kraków Stare Miasto 113m2,2400000.0,PLN,113.0,FIVE,GROUND,Stare Miasto
67680779,Komfortowe 2 pokoje z oddzielną kuchnią i piwnicą!,590000.0,PLN,47.28,TWO,GROUND,Bieńczyce
67551875,"Mieszkanie, 35,77 m², Kraków",894250.0,PLN,35.77,ONE,FIRST,Grzegórzki
67134807,Atrakcyjne trzypokojowe po remoncie Podgórze,849000.0,PLN,56.67,THREE,SECOND,Bieżanów-Prokocim
66295358,Forma Otwarta,,,,,,Prądnik Biały
96759198800067,Jak DOM | Nawet 5 pokoi | Park 20ar | Blisko Szkoły | Prywatne wejście,1259000.0,PLN,101.9,FOUR,FIRST,Czyżyny
66295358,Forma Otwarta,,,,,,Prądnik Biały
66295358,Forma Otwarta,,,,,,Prądnik Biały
67678856,3-pokojowe mieszkanie z balkonem w Mistrzejowicach,640000.0,PLN,50.4,THREE,GROUND,Mistrzejowice
67049542,"4-pokojowe mieszkanie 65,16m2+balkon_B8",814500.0,PLN,65.16,FOUR,FIRST,Wzgórza Krzesławickie
67592014,Antresola | Park 2000m2 | Klima | Ogrzewanie podłogowe | 0% PCC,1259000.0,PLN,101.9,FOUR,FIRST,Czyżyny
65650540,OSTATNI ETAP! | Bunscha Park 4.0 | 2 pokoje | A-M7,649000.0,PLN,43.74,TWO,FIRST,Dębniki
66720624,mieszkanie numer 4,1112000.0,PLN,51.75,TWO,FIRST,Grzegórzki
66560415,| 2-pok. | 19_13,704000.0,PLN,49.55,TWO,GROUND,Dębniki
67348769,"Przewóz 41, nowe 49,57m3 2 pok. aneks kuchenny, ogródek",803034.0,PLN,49.57,TWO,GROUND,Podgórze
67544983,30 m2 salon | 2 sypialnie | 2 balkony | garaż | BLISKO MPK |,1519680.0,PLN,76.03,THREE,SECOND,Bronowice
66871363,"2-pokojowe mieszkanie 56 m2 + balkon 3,67 m2 Bezpośrednio",778539.0,PLN,56.01,TWO,FIRST,Dębniki
65262860,Wzgórze Krzemionki II | mieszkanie 4-pok. | 1,1419938.0,PLN,84.02,FOUR,FIRST,Podgórze
67659493,Mista Kraków,,,,,,Mistrzejowice
66673917,Kuźnicy Kołłątajowskiej 42 | mieszkanie 2-pok.| 26,692120.0,PLN,48.4,TWO,THIRD,Prądnik Biały
67602039,"Rezerwacja! | ul. Działkowa | 3 pok. | 52,34 m² |",719000.0,PLN,52.34,THREE,SECOND,Bieżanów-Prokocim
67352903,2-pokojowe mieszkanie 46m2 + loggia Bezpośrednio,686491.0,PLN,46.51,TWO,THIRD,Prądnik Biały
67678745,Kawalerka na Łagiewnikach/ 22m2,415000.0,PLN,22.0,ONE,SECOND,Łagiewniki-Borek Fałęcki
67678636,"Balkon, zieleń, spokój, piękne i komfortowe",680000.0,PLN,41.0,TWO,SECOND,Dębniki
67678457,"Z klimatyzacją i balkonem, zadbane, wygodne, winda",1119000.0,PLN,70.0,THREE,SECOND,Grzegórzki
67678339,"ul. Sosnowicka, 48.35m2, 2 pokoje, wykończone",888000.0,PLN,48.35,TWO,SECOND,Prądnik Biały
67582031,Ustawne 4 pokojowe na nowoczesnym osiedlu,1041000.0,PLN,64.85,FOUR,FIRST,Podgórze
67677991,"funkcjonalne, zaprojektowane, z balkonem, garaż",589000.0,PLN,33.87,TWO,FOURTH,Bieżanów-Prokocim
67677791,3 pokoje Ruczaj - Gotowe- Słoneczne,730000.0,PLN,50.0,THREE,FIRST,Dębniki
67605084,Mogilska 31,,,,,,Grzegórzki
67677549,"Krowodrza, ul. Juliusza Lea - Mieszkanie 2 pokojowe z balkonem!",699000.0,PLN,37.0,TWO,SECOND,Krowodrza
67677410,"Kraków, Krowodrza - Dwupokojowe mieszkanie w kamienicy blisko parku!",829000.0,PLN,37.0,TWO,SECOND,Krowodrza
67677354,"Komfortowe 3 pokoje, ul. Mogilska, Kraków",1198918.0,PLN,59.06,THREE,SECOND,Prądnik Czerwony
67404748,Czyżyny 2-pokojowe mieszkanie,685455.0,PLN,46.63,TWO,FOURTH,Czyżyny
67677074,"2 sąsiadujące mieszkania, Krowodrza, Głowackiego",1948000.0,PLN,124.35,SIX,FIRST,Bronowice
67676983,"4 pok.64m2|po remoncie, piwnica, parking| Serenada",950000.0,PLN,64.0,FOUR,THIRD,Mistrzejowice
67325564,3-pokojowe mieszkanie 70m2 + ogródek Bez Prowizji,1003230.0,PLN,70.65,THREE,GROUND,Bieżanów-Prokocim
67355443,"3 pok, 62,4 m2, ul. Lipińskiego, Ruczaj",910000.0,PLN,66.54,THREE,THIRD,Dębniki
67676676,2 Pokojowy Apartament w Ekskluzywnej Inwestycji,781880.0,PLN,35.12,TWO,FIRST,Krowodrza
67676668,2 Pokojowy apartament na Podgórzu,755000.0,PLN,40.97,TWO,THIRD,Podgórze
67676663,3 Pokojowy Apartament w Ekskluzywnej Inwestycji,1240420.0,PLN,56.58,THREE,FIRST,Krowodrza
67676653,Kawalerka / Stare Miasto / Aleje / Rynek,529000.0,PLN,21.5,ONE,FOURTH,Krowodrza
67676573,"ul. Rakowicka, 65.50m2, 3 pokoje, NOVUM",1500000.0,PLN,65.5,THREE,THIRD,Stare Miasto
67676560,Aktualny Apartament 3 Pokoje Grzegórzki Parking,1899000.0,PLN,77.2,THREE,THIRD,Grzegórzki
67321645,"ul. Mogilska, 37m2, 2 pokoje, 2 ogródki",845000.0,PLN,36.96,TWO,GROUND,Prądnik Czerwony
67676295,3-pokojowe mieszkanie 66m2 + balkon Bez Prowizji,,,66.73,THREE,FIRST,Czyżyny
67502847,"Wyjątkowe, porządne 2 pok. os. kuchnia os. 2 pułku CZYŻYNY 0% PROWIZJI",769000.0,PLN,50.7,TWO,SECOND,Czyżyny
66317222,1-pokojowe mieszkanie 25m2 Bezpośrednio,456332.0,PLN,25.38,ONE,CELLAR,Bronowice
96767885600067,3-pokojowe mieszkanie z balkonem w Mistrzejowicach,640000.0,PLN,50.4,THREE,GROUND,Mistrzejowice
66324592,Craft Zabłocie,,,,,,Podgórze
66720537,mieszkanie numer 2,999000.0,PLN,51.72,TWO,FIRST,Grzegórzki
66560410,| 2-pok. | 17_47,658000.0,PLN,38.71,TWO,THIRD,Dębniki
67348735,"Przewóz 41, nowe 48,66m3 2 pok. aneks kuchenny, balkon",768828.0,PLN,48.66,TWO,FIRST,Podgórze
67539674,LINDEGO | Bronowice | 2 pokoje | 2 poziomy | Garaż | piękny widok |,768204.0,PLN,41.12,TWO,FOURTH,Bronowice
66871341,1-pokojowe mieszkanie 35 m2 + balkon Bezpośrednio,549744.0,PLN,35.24,ONE,FIRST,Dębniki
65262875,Wzgórze Krzemionki II | mieszkanie 3-pok. | 54,907920.0,PLN,50.44,THREE,THIRD,Podgórze
67583177,Bez Prowizji | Komfortowe 2 pokoje | Garaż,819000.0,PLN,46.55,TWO,FIFTH,Podgórze
67675775,3 niezalezne pokoje / Obozowa / 3 balkony,795000.0,PLN,57.4,THREE,GROUND,Dębniki
67675773,"3-pok, dobra lokaklizacja",599000.0,PLN,48.1,THREE,NINTH,Bieżanów-Prokocim
67675618,Trójstronny Apartament z zielonym tarasem,1421262.0,PLN,102.99,FIVE,FIRST,Dębniki
67658101,Mieszkanie 3 pokoje|Ogródek|blisko komunikacji| Prądnik Biały,829000.0,PLN,55.84,THREE,GROUND,Prądnik Biały
67675166,z najemcą | gotowa inwestycja | oddzielna kuchnia,835000.0,PLN,50.0,TWO,FOURTH,Podgórze
67674923,Nowoczesne | gotowe do wejścia | 2 balkony,1500000.0,PLN,75.0,THREE,THIRD,Podgórze
67674891,"Nowe, wykończone, 2 pokoje, duży balkon 10 m2 ul. Papierni Prądnickich",799000.0,PLN,38.4,TWO,FIRST,Prądnik Biały
67632141,"Nowy Apartament 3-Pokojowy | 64,95 m² | Garaż",1273000.0,PLN,64.85,THREE,FOURTH,Podgórze
67583179,Komfortowe 2 pokoje | Ogród | Garaż | Bez Prowizji,740000.0,PLN,41.07,TWO,GROUND,Podgórze
67674356,"Piękne, nowoczesne z oddzielną kuchnią i 2 pokoje",800000.0,PLN,48.34,TWO,FOURTH,Czyżyny
66193139,ul. Powstańców / os. Piastów,,,,,,Mistrzejowice
67395596,Stawowa ABC,,,,,,Prądnik Biały
67674312,ul. Stawowa | mieszkanie 2-pok. | 2.9,536116.0,PLN,32.69,TWO,FIRST,Prądnik Biały
66420626,Centralna Vita,,,,,,Czyżyny
66324585,Krowodrza Park,,,,,,Krowodrza
67474959,Sprzedam/2pokoje/49m2/Wykończone/ul.Dębskiego106,635000.0,PLN,49.0,TWO,THIRD,Swoszowice
67436189,Zabłocie I 2 pokoje I gotowe do zamieszkania!,939000.0,PLN,46.0,TWO,FIRST,Stare Miasto
67673801,Penthouse z tarasem na dachu | widok na Las Wolski,4250000.0,PLN,173.44,SIX,THIRD,Zwierzyniec
67673711,Stary Bieżanów/ 3 mieszkania / część domu/ garaż,1198000.0,PLN,200.0,SEVEN,SECOND,Bieżanów-Prokocim
67673667,Inwestycyjne mieszkanie z lokatorem do przyjęcia. Zarabiasz od 1 dnia,325000.0,PLN,27.0,ONE,CELLAR,Prądnik Czerwony
67509181,4-pokojowe mieszkanie 75m2 Bez Prowizji,1135522.0,PLN,75.6,FOUR,THIRD,Bieżanów-Prokocim
67673389,4 pokoje| loggia| nowa inwestycja| Mistrzejowice,915400.0,PLN,70.96,FOUR,THIRD,Mistrzejowice
67609233,"3-pokojowe mieszkanie gotowe do zamieszkania, ul. Sosnowiecka",920000.0,PLN,55.19,THREE,THIRD,Prądnik Biały
67673269,"3-pok., po remoncie, dobra komunikacja",630000.0,PLN,45.0,THREE,TENTH,Bieńczyce
67672978,Nowa inwestycja| 2 pokoje| loggia| Mistrzejowice,633120.0,PLN,39.57,TWO,SECOND,Mistrzejowice
96672053700067,mieszkanie numer 2,999000.0,PLN,51.72,TWO,FIRST,Grzegórzki
66420626,Centralna Vita,,,,,,Czyżyny
66420626,Centralna Vita,,,,,,Czyżyny
66420626,Centralna Vita,,,,,,Czyżyny
66420626,Centralna Vita,,,,,,Czyżyny
66420626,Centralna Vita,,,,,,Czyżyny
67672018,"Kawalerka blisko Motoroli , Uj | Wysoki standard |",550000.0,PLN,26.0,ONE,FOURTH,Dębniki
67672020,"Blisko Motorola, Czerwone Maki | Do sprzedaży wyna",550000.0,PLN,25.38,ONE,GROUND,Dębniki
66991190,Kawalerka Łobzów,321000.0,PLN,19.46,ONE,THIRD,Krowodrza
66697695,"NOWE ZABŁOCIE Chemobudowa-Kraków / 2 balkony 13,62m2 / Bez prowizji",936138.0,PLN,50.33,TWO,SIXTH,Podgórze
67270298,Clou Lindego,,,,,,Bronowice
65650578,OSTATNI ETAP! | Bunscha Park 4.0 | 2 pokoje | C-M9,599000.0,PLN,39.59,TWO,SECOND,Dębniki
66721670,mieszkanie numer 19,967840.0,PLN,42.08,TWO,SECOND,Grzegórzki
66560405,| 2-pok. | 15_21,618000.0,PLN,38.71,TWO,FIRST,Dębniki
67348723,"Przewóz 41, nowe 48,66m3 2 pok. aneks kuchenny, balkon",768828.0,PLN,48.66,TWO,SECOND,Podgórze
67008308,Mieszkanie 2 pokojowe 46 m2 z ogródkiem 17 m2 Bezpośrednio,686352.5,PLN,46.85,TWO,GROUND,Dębniki
65262874,Wzgórze Krzemionki II | mieszkanie 3-pok. | 51,1037190.0,PLN,62.86,THREE,SECOND,Podgórze
67671395,Lokal komercyjno mieszkalny - ul. Lea 90 m^2,1485000.0,PLN,90.0,THREE,SECOND,Bronowice
66784721,"Ekskluzywne, 4-pokojowe mieszkanie z sauną i tarasem – bez prowizji!",2500000.0,PLN,96.0,FOUR,FIRST,Podgórze
96767201800067,"Kawalerka blisko Motoroli , Uj | Wysoki standard |",550000.0,PLN,26.0,ONE,FOURTH,Dębniki
67670861,Gotowe do zamieszkania | 30 m² + balkon | Prandoty,675000.0,PLN,30.0,ONE,SECOND,Stare Miasto
66522197,"Dwupoziomowy, wykończony apartament z tarasem",3500000.0,PLN,113.91,FOUR,FOURTH,Zwierzyniec
67552705,Wykończony apartament w doskonałej lokalizacji,2994651.0,PLN,100.83,THREE,FIRST,Zwierzyniec
67670808,5 pokoje 73 m2 ul. Wicherkiewicza Tbs,390000.0,PLN,72.9,FIVE,THIRD,Swoszowice
67670812,"Mieszkanie, 45,35 m², Kraków",949000.0,PLN,45.35,TWO,GROUND,Zwierzyniec
67626654,Nowe 3 pokojowe mieszkanie z ogródkiem,779000.0,PLN,69.06,THREE,GROUND,Dębniki
67626720,Nowe duże 4 pokojowe mieszkanie,859000.0,PLN,107.82,FOUR,FIRST,Dębniki
67670413,2-Pokojowe W Dobrej Lokalizacji I Cenie,650000.0,PLN,50.0,TWO,TENTH,Czyżyny
67670351,Aktualne Studio Wita Stwosza Taras,715000.0,PLN,29.0,ONE,FIRST,Stare Miasto
67670160,"Bronowice, park, 3pok.,2balkony,garaż,komfort",1127517.0,PLN,74.67,THREE,SECOND,Prądnik Biały
67670159,"Bronowice, park, 3pok.,balkon,garaż,komfort",915705.0,PLN,59.85,THREE,FIRST,Prądnik Biały
67669917,Mieszkanie dwupokojowe Żabiniec | 33 m2,499000.0,PLN,33.0,TWO,FIRST,Prądnik Biały
67669815,Mieszkanie w centrum Krakowa w zasięgu ręki!,995000.0,PLN,46.5,TWO,THIRD,Stare Miasto
67607653,Mieszkanie inwestycyjne - 32 m2 na Zabłociu,652457.27,PLN,31.61,ONE,FIRST,Podgórze
67669717,"3 pokoje, jasna kuchnia. Do negocjacji!",709000.0,PLN,56.1,THREE,SEVENTH,Podgórze Duchackie
67633103,2-pokojowe mieszkanie 45m2 + ogródek Bezpośrednio,727468.0,PLN,45.19,TWO,GROUND,Prądnik Biały
67418591,Mieszkanie dwupokojowe | BEZ PROWIZJI | Balkon,703395.0,PLN,52.32,TWO,FIRST,Dębniki
67624406,3-pokojowe mieszkanie 54m2 + balkon Bez Prowizji,912348.0,PLN,54.76,THREE,THIRD,Prądnik Biały
67669359,Dwa oddzielne pokoje - aleja Jana Pawła II,720000.0,PLN,47.0,TWO,SECOND,Czyżyny
66811998,Osiedle Symbioza,,,,,,Czyżyny
66904503,Osiedle FI,,,,,,Podgórze
67668878,Sprzedam 4-pokojowy apartament z ogródkiem 140m2 – Wola Justowska,1040000.0,PLN,61.55,FOUR,GROUND,Zwierzyniec
67668834,2/3 pokoje | 26m2 taras | tramwaj | Salwator City,1119000.0,PLN,56.43,TWO,TENTH,Bronowice
67629045,"Apartament Z Pięknym Widokiem , Wiślane Tarasy",3800000.0,PLN,104.0,THREE,SEVENTH,Grzegórzki
67668445,Dwa pokoje z osobną jasną kuchnią i balkonem | Bronowice,649000.0,PLN,52.65,TWO,SECOND,Prądnik Biały
67668439,6-pokojowe mieszkanie 96m2 Bez Pośredników,1643900.0,PLN,96.7,SIX,THIRD,Bronowice
67668137,3-pokojowe mieszkanie 55m2 + balkon,884997.0,PLN,55.14,THREE,THIRD,Prądnik Biały
67668091,Kamienica po odnowieniu. M do własnej aranżacji.,849000.0,PLN,59.0,TWO,SECOND,Podgórze
67668071,Łepkowskiego 11 | mieszkanie 2-pok. | M14,731680.0,PLN,45.73,TWO,FIRST,Prądnik Czerwony
67605084,Mogilska 31,,,,,,Grzegórzki
67667962,1-pokojowe mieszkanie 34m2 + balkon,1105725.0,PLN,34.5,ONE,GROUND,Grzegórzki
67508986,3-pokojowe mieszkanie 49m2 + 2 ogródki,703026.0,PLN,49.76,THREE,GROUND,Bieżanów-Prokocim
67667808,3-pokojowe mieszkanie 61m2 + 2 balkony,885000.0,PLN,61.74,THREE,THIRD,Prądnik Biały
67667520,5-pokojowe mieszkanie 134m2 + 3 loggie,2870000.0,PLN,134.82,FIVE,EIGHTH,Podgórze Duchackie
66697085,Gotowy Apartament Pod Krótki Najem od Właściciela,782439.0,PLN,49.21,THREE,GROUND,Dębniki
65622092,Sprzedam mieszkanie 53m Kraków Nowa-Huta,875000.0,PLN,53.0,THREE,THIRD,Nowa Huta
67203666,Bez Prowizji | Dwustronne 2 pokoje | Garaż |,727000.0,PLN,40.98,TWO,SECOND,Podgórze
67666900,Mieszkanie na parterze z ogrodem 55m,710000.0,PLN,60.83,FOUR,,Mistrzejowice
67666819,%%% PROMOCJA CENOWA do końca lutego %%% | 2 pokoje + ogródek | GOTOWE,702841.0,PLN,37.7,TWO,GROUND,Bronowice
67666810,Angel City | 2 pokoje | Balkon | Centrum Krakowa,1249000.0,PLN,47.96,TWO,SIXTH,Stare Miasto
66347232,4-pokojowe mieszkanie 86m2 + balkon Bezpośrednio,1318248.0,PLN,86.16,FOUR,FIRST,Dębniki
66721299,mieszkanie numer 15,765500.0,PLN,33.56,ONE,GROUND,Grzegórzki
66560406,| 3-pok. | 17_36,818000.0,PLN,54.85,THREE,SECOND,Dębniki
96767086100067,Gotowe do zamieszkania | 30 m² + balkon | Prandoty,675000.0,PLN,30.0,ONE,SECOND,Stare Miasto
66654430,Residence Przewóz 41,,,,,,Podgórze
67270298,Clou Lindego,,,,,,Bronowice
66852140,Tutaj Bunscha,,,,,,Dębniki
65262873,Wzgórze Krzemionki II | mieszkanie 3-pok. | 57,1105729.0,PLN,61.09,THREE,FOURTH,Podgórze
66293785,Conrada 27,,,,,,Prądnik Biały
67501293,4-pokojowe mieszkanie 73m2 Bez Pośredników,1092832.0,PLN,73.84,FOUR,FIRST,Bronowice
66324565,Look UP House,,,,,,Prądnik Biały
67665743,Penthouse/Unikat/Taras na dachu/Stare Miasto/,4855000.0,PLN,229.0,FIVE,FOURTH,Stare Miasto
67665739,Na sprzedaż 2 pok mieszkanie na Kazimierzu,434000.0,PLN,23.51,ONE,FOURTH,Stare Miasto
67665740,Nowe 2 pok mieszkanie/okolice Kleparza/Wrocławska,890330.0,PLN,38.71,TWO,GROUND,Krowodrza
67665731,Gotowa do użytkowania kawalerka | 17 m² | Centrum,520000.0,PLN,17.0,ONE,FOURTH,Stare Miasto
67665673,3-pokojowe mieszkanie z dużym ogródkiem,1069740.0,PLN,79.24,THREE,GROUND,Prądnik Biały
67500619,"Nowoczesne 4-pokojowe mieszkanie z balkonem -9,66 metrowy Balony",1132500.0,PLN,90.6,FOUR,FIFTH,Czyżyny
67375805,Przewóz Solar Garden,,,,,,Podgórze
67352935,1-pokojowe mieszkanie 109m2 + taras Bezpośrednio,2443920.0,PLN,109.2,ONE,EIGHTH,Prądnik Biały
66326110,Akacjowa Wita,,,,,,Prądnik Czerwony
67665055,"REZERWACJA: Mieszkanie 2‑pokojowe, ul. Raciborska",659000.0,PLN,51.5,TWO,THIRD,Dębniki
67632912,Gotowe | 2 pokoje | m. postojowe | winda,619000.0,PLN,36.22,TWO,FIRST,Czyżyny
67659503,3-pokojowe mieszkanie 54m2 + balkon Bez Prowizji,714998.0,PLN,54.58,THREE,FIFTH,Mistrzejowice
67664718,Dębniki 3 pokoje | 78m2| 2 balkony,1290000.0,PLN,78.0,THREE,GROUND,Dębniki
67123587,NOWE ZABŁOCIE Chemobudowa-Kraków / Duży taras / BEZ PROWIZJI,815732.0,PLN,43.39,TWO,FIRST,Podgórze
66664609,NOWE ZABŁOCIE Chemobudowa-Kraków/ 2 balkony / Bez prowizji,1246168.0,PLN,66.64,THREE,SIXTH,Podgórze
66721262,mieszkanie numer 14,755000.0,PLN,30.2,ONE,SECOND,Grzegórzki
66560407,| 2-pok. | 17_60,577000.0,PLN,32.62,TWO,FOURTH,Dębniki
67547869,Mieszkanie z 2 antresolami,649000.0,PLN,34.3,ONE,FOURTH,Podgórze
66995752,mieszkanie 2-pok. | M38 projekt wykończenia w cenie,724570.0,PLN,47.05,TWO,FOURTH,Prądnik Czerwony
65272980,3-pokojowe mieszkanie 58m2 + ogródek | Miejsce postojowe gratis,878504.0,PLN,58.96,THREE,GROUND,Prądnik Biały
67663790,3 pokoje + Antresola/2 Balkony/Sufit 5m/Klima/Cisza/Drewno/Msc Post,1075000.0,PLN,68.0,THREE,SECOND,Dębniki
67663725,"Dobrego Pasterza 99, Prądnik Czerwony, - sprzedaż",670000.0,PLN,41.0,ONE,GROUND,Prądnik Czerwony
67663050,Eksluzywny apartament z tarasem i ogródkiem,2250000.0,PLN,125.0,FIVE,GROUND,Prądnik Biały
67375805,Przewóz Solar Garden,,,,,,Podgórze
66560408,| 3-pok. | 17_42,820000.0,PLN,54.64,THREE,THIRD,Dębniki
67348688,"Przewóz 41, nowe 65,83m3 3 pok. z balkonem",980420.0,PLN,65.8,THREE,FIRST,Podgórze
67454305,Słoneczne mieszkanie | 2 balkony | garaż | komórka lokatorska | 1Q2026,891426.0,PLN,51.8,TWO,FIRST,Bronowice
67008276,"1-pokojowe mieszkanie 34 m2 + ogródek 48 m2, Bezpośrednio",531492.0,PLN,34.07,ONE,GROUND,Dębniki
67662689,mieszkanie - wysoki standard Centrum Krakowa,1600000.0,PLN,76.2,TWO,FIRST,Stare Miasto
67662690,mieszkanie-ścisłe centrum Krakowa,1100000.0,PLN,59.2,TWO,FIRST,Stare Miasto
